seed,episode,step,aif_action,rand_action,aif_reward,rand_reward,q_pi,G
0,3,85,3,2,-0.01,0.2,"[0.00409307 0.00409352 0.00409523 0.00402246 0.01963482 0.00579421
 0.0057944  0.00579686 0.00568683 0.02779266 0.00407167 0.00407041
 0.00401661 0.00407165 0.01953007 0.00572119 0.00571455 0.00572115
 0.00571156 0.0274428  0.17323394 0.17318116 0.17330329 0.17022591
 0.13717997]","[-19.2260891  -19.22610551 -19.22600696 -19.2294961  -18.83279157
 -19.22588085 -19.22587609 -19.22577007 -19.22950545 -18.83256376
 -19.22716704 -19.22717915 -19.22972084 -19.22716754 -18.83385197
 -19.22804021 -19.22819567 -19.22804094 -19.22828549 -18.83471898
 -18.43437121 -18.43437825 -18.43427422 -18.43775944 -18.49233013]"
0,3,86,0,4,-0.01,-0.01,"[0.00406873 0.00407586 0.00407587 0.00407371 0.01959762 0.0057609
 0.00575738 0.00576093 0.00575588 0.02769973 0.00407771 0.00406979
 0.00407633 0.00407783 0.01960711 0.00576672 0.00575344 0.00576701
 0.00576709 0.0277291  0.17257614 0.17224012 0.17258357 0.17248966
 0.13679176]","[-19.26320259 -19.26294739 -19.26294705 -19.26301049 -18.86919846
 -19.26300713 -19.26308336 -19.26300663 -19.26312062 -18.86925806
 -19.26287694 -19.26317707 -19.26291778 -19.2628779  -18.86912891
 -19.26284716 -19.26320729 -19.26284549 -19.26284393 -18.86909633
 -18.47125068 -18.47155122 -18.47125026 -18.47131386 -18.52903236]"
0,3,87,1,0,-0.01,-0.01,"[0.00568378 0.00568369 0.00568428 0.00565657 0.02736543 0.00568817
 0.00568314 0.0056886  0.00566383 0.02738702 0.00401203 0.00401443
 0.00400111 0.00401439 0.01932816 0.0056611  0.00566683 0.00566679
 0.00566441 0.02728401 0.17000343 0.17010582 0.17011793 0.16937961
 0.13489544]","[-19.2640866  -19.26408847 -19.26406432 -19.26489335 -18.87010207
 -19.26401709 -19.2641274  -19.26399861 -19.26473284 -18.87003039
 -19.26439697 -19.26432595 -19.26485987 -19.26432748 -18.87034108
 -19.26468807 -19.2645534  -19.26455429 -19.26460342 -18.87056821
 -18.47262541 -18.47255559 -18.47253836 -18.47327137 -18.53024489]"
0,3,88,1,3,-0.01,-0.01,"[0.00407634 0.00407893 0.00407888 0.00405395 0.01965471 0.00577019
 0.0057703  0.00576989 0.00572954 0.02780404 0.0040721  0.00406825
 0.00405076 0.00407208 0.01962185 0.00574822 0.00573829 0.00574816
 0.00573946 0.02769862 0.17272025 0.1725515  0.1727131  0.17165885
 0.13701173]","[-19.16108927 -19.16101871 -19.16100566 -19.16208725 -18.76689578
 -19.16089886 -19.16089646 -19.16089078 -19.1621372  -18.76677729
 -19.16130561 -19.16142458 -19.16218774 -19.16130634 -18.76718128
 -19.1615239  -19.16177013 -19.16152494 -19.16174041 -18.76739736
 -18.36942029 -18.36954021 -18.36941087 -18.37048855 -18.42705205]"
0,3,89,4,0,-0.01,-0.01,"[0.00407363 0.00407514 0.00407492 0.00406844 0.01964618 0.0057634
 0.00576346 0.00576292 0.00575162 0.02778511 0.00407347 0.00407133
 0.00406712 0.00407346 0.01963803 0.00575917 0.005754   0.00575914
 0.00575498 0.02776447 0.17250992 0.17241732 0.17249914 0.17222327
 0.13687036]","[-18.38538367 -18.38534478 -18.38534642 -18.3855874  -17.99113456
 -18.38530484 -18.38530351 -18.38531168 -18.38561257 -17.99109606
 -18.3853981  -18.38545984 -18.38561974 -18.38539846 -17.99118888
 -18.38541982 -18.38553537 -18.38542035 -18.38551151 -17.99121266
 -17.59381764 -17.59387793 -17.59381947 -17.59406172 -17.65141579]"
0,3,90,3,1,-0.01,-0.01,"[0.00653756 0.00656889 0.00656869 0.00656548 0.01869025 0.00926556
 0.00926169 0.00926513 0.00925647 0.0263633  0.00658101 0.00653861
 0.00657681 0.00657986 0.01872139 0.00931197 0.00924601 0.00931025
 0.00930838 0.02649017 0.16482965 0.16376959 0.16479805 0.16472137
 0.12487387]","[-17.05196803 -17.05116714 -17.05116619 -17.05122406 -16.78449794
 -17.05150117 -17.05154476 -17.0515013  -17.05162996 -16.784829
 -17.05081125 -17.05194706 -17.0508897  -17.05084843 -16.78417991
 -17.05070089 -17.05195364 -17.05074254 -17.05075038 -16.78407315
 -16.36975385 -16.37088497 -16.36978658 -16.3698379  -16.43884272]"
0,3,91,1,3,-0.01,-0.01,"[0.00408216 0.0040875  0.00408751 0.00408687 0.01942214 0.00577679
 0.00577499 0.0057768  0.00577497 0.02744949 0.00408929 0.00408284
 0.00408885 0.00408924 0.0194304  0.00578355 0.00577331 0.00578353
 0.00578363 0.02748109 0.17280804 0.1725373  0.17280549 0.17278124
 0.13636297]","[-18.99487889 -18.99469318 -18.99469307 -18.99470611 -18.60313719
 -18.99477157 -18.99480574 -18.99477139 -18.99480545 -18.60321085
 -18.99462485 -18.99486252 -18.99463619 -18.99463067 -18.60307475
 -18.99460033 -18.99486856 -18.99460511 -18.99460295 -18.60304814
 -18.20269181 -18.20292639 -18.20269893 -18.20270732 -18.26135427]"
0,3,92,3,3,-0.01,-0.01,"[0.00408175 0.00408209 0.00408214 0.00407658 0.0195363  0.0057733
 0.00577338 0.00577335 0.00576453 0.02763052 0.00408061 0.00408008
 0.00407606 0.00408061 0.01952949 0.00576744 0.00576589 0.00576743
 0.00576603 0.0276023  0.17264033 0.17262001 0.17264451 0.17240751
 0.13659778]","[-17.46649183 -17.4664873  -17.46648245 -17.46668363 -17.073581
 -17.46646694 -17.46646528 -17.46646233 -17.46668946 -17.07355795
 -17.46653992 -17.46655026 -17.46669481 -17.46654002 -17.07363025
 -17.46660975 -17.46663767 -17.4666099  -17.46663511 -17.07370187
 -16.67474854 -16.67475463 -16.67474017 -16.67494348 -16.73286725]"
0,3,93,3,2,-0.01,-0.01,"[0.00407127 0.00407724 0.00407724 0.00407687 0.01958107 0.00576093
 0.00575969 0.00576094 0.00575965 0.02766703 0.00407948 0.00407177
 0.00407913 0.00407932 0.019591   0.00576979 0.00575786 0.00576957
 0.00576965 0.02770828 0.17258888 0.17226346 0.17258261 0.17256695
 0.13673031]","[-19.16644169 -19.1662295  -19.16622942 -19.16623481 -18.77269142
 -19.16633642 -19.16635902 -19.16633629 -19.16635933 -18.77279891
 -19.1661408  -19.1664303  -19.16614959 -19.16614928 -18.77261204
 -19.16611535 -19.16643382 -19.16612438 -19.16612285 -18.77258865
 -18.37451177 -18.37479993 -18.37452037 -18.37452507 -18.4323871 ]"
0,3,94,2,3,-0.01,-0.01,"[0.00407334 0.00407583 0.00407584 0.00407535 0.01961071 0.00576255
 0.00576151 0.00576256 0.00576132 0.02772646 0.00407657 0.0040737
 0.00407627 0.00407659 0.01961435 0.00576525 0.00576058 0.0057653
 0.00576536 0.02773938 0.17249517 0.17237474 0.17249692 0.17247558
 0.13675876]","[-18.58363395 -18.58355701 -18.58355693 -18.58356742 -18.18968994
 -18.58358578 -18.58360411 -18.58358566 -18.58360781 -18.18971738
 -18.5835321  -18.58362663 -18.58353906 -18.58353317 -18.18966639
 -18.58352143 -18.58363152 -18.58352254 -18.58352139 -18.18965638
 -17.79196864 -17.79206154 -17.79196921 -17.79197958 -17.84970324]"
0,3,95,1,3,-0.01,-0.01,"[0.00401624 0.00401722 0.00400625 0.00401723 0.01934911 0.00568176
 0.00568148 0.00566453 0.00568178 0.02736636 0.00566915 0.0056663
 0.00566929 0.00566924 0.02730632 0.00568996 0.00568846 0.00569006
 0.00566762 0.02740627 0.17001403 0.16996604 0.16955179 0.17001635
 0.13484715]","[-19.13284569 -19.13282346 -19.13325778 -19.1328231  -18.73877306
 -19.13279551 -19.13279474 -19.13327896 -19.13279519 -18.73874632
 -19.13311507 -19.13317832 -19.13311338 -19.13311438 -18.73906248
 -19.13256369 -19.13258955 -19.13256313 -19.13321562 -18.73851429
 -18.34128963 -18.34131994 -18.34172234 -18.3412894  -18.39894805]"
0,3,96,2,4,0.2,-0.01,"[0.00439377 0.00438098 0.00431642 0.00180053 0.02113165 0.00634097
 0.00634305 0.00622376 0.0025764  0.03058845 0.01365324 0.01363201
 0.00443964 0.01365294 0.06585015 0.00244205 0.00243082 0.00244199
 0.00242391 0.0117768  0.18587617 0.18631172 0.18310315 0.07637525
 0.14749419]","[-18.81808768 -18.81895803 -18.82201551 -19.03662308 -18.42464744
 -18.81353681 -18.81346528 -18.81737913 -19.03397266 -18.41920212
 -18.62640083 -18.62635723 -18.9036593  -18.62640351 -18.23210595
 -19.01734952 -19.01809388 -19.01735308 -19.01865731 -18.62308463
 -18.02701526 -18.02619892 -18.03010338 -18.24473077 -18.08458576]"
0,3,97,3,3,-0.01,-0.01,"[0.00411223 0.00412757 0.00385278 0.0041283  0.01991088 0.00586622
 0.00586285 0.00543154 0.00586739 0.02829738 0.00561806 0.00556074
 0.00561836 0.00561824 0.02710148 0.0040247  0.00400593 0.00402485
 0.00383696 0.01941533 0.17527393 0.17445586 0.16357511 0.17531411
 0.13909923]","[-19.24651421 -19.24601343 -19.26082104 -19.24598131 -18.8517015
 -19.24468931 -19.24468372 -19.26126976 -19.24465232 -18.85038052
 -19.25318544 -19.25505877 -19.25319795 -19.25320083 -18.85888969
 -19.25161741 -19.252358   -19.2516291  -19.26165127 -18.85731705
 -18.45396065 -18.45467724 -18.46881387 -18.45394029 -18.51153258]"
0,3,98,4,2,-0.01,-0.01,"[0.00412709 0.00414877 0.00414716 0.00309072 0.02000064 0.00606259
 0.0060473  0.00605967 0.00439725 0.02922681 0.00756339 0.0075167
 0.00502546 0.00756959 0.03649123 0.00525552 0.0051417  0.00525959
 0.0052598  0.02535814 0.17691476 0.17603743 0.17696092 0.13188435
 0.14045343]","[-19.16663799 -19.16608802 -19.16616918 -19.23469632 -18.7718869
 -19.15905276 -19.15920196 -19.15915336 -19.23389081 -18.76485218
 -19.11377625 -19.11460171 -19.21046981 -19.11368502 -18.71948896
 -19.2017388  -19.20605238 -19.20163998 -19.20163382 -18.80741858
 -18.37319127 -18.37381064 -18.37320404 -18.44169692 -18.43072705]"
0,3,99,0,0,-0.01,-0.01,"[0.00649135 0.00651162 0.00622762 0.00640325 0.01853899 0.00926596
 0.00925212 0.00882647 0.00907305 0.02638084 0.00905877 0.00900651
 0.00885695 0.00906302 0.02580205 0.00936212 0.00930533 0.00936654
 0.00879007 0.02666634 0.16350828 0.16303139 0.15641197 0.16082105
 0.12397836]","[-18.78452374 -18.78413909 -18.79340893 -18.78732654 -18.51734242
 -18.78274081 -18.78286829 -18.79284827 -18.7867773  -18.51594342
 -18.78681973 -18.78778444 -18.7912602  -18.78676865 -18.5199806
 -18.77999975 -18.78099759 -18.77994682 -18.79347212 -18.51315769
 -18.10269823 -18.1031041  -18.11195108 -18.10587027 -18.17165342]"
0,3,100,3,1,-0.01,-0.01,"[0.00602165 0.00602353 0.0044627  0.00503045 0.02864569 0.00647745
 0.00593237 0.00493415 0.00559551 0.03080388 0.00487142 0.00532038
 0.00442213 0.00532281 0.02531221 0.00582785 0.00641397 0.00641753
 0.00448443 0.0305201  0.17215195 0.18272182 0.13953826 0.15842388
 0.14432387]","[-18.09843189 -18.09836951 -18.16629501 -18.1377735  -17.70664633
 -18.08583711 -18.10361741 -18.14713877 -18.11739413 -17.69411993
 -18.14282723 -18.12477627 -18.16559796 -18.12469361 -17.73298093
 -18.10232585 -18.08264854 -18.08254481 -18.16484922 -17.69081778
 -17.3179627  -17.30634697 -17.36715561 -17.33715009 -17.36482567]"
0,3,101,1,0,-0.01,-0.01,"[0.00407563 0.00408163 0.00408169 0.00406711 0.01954359 0.00577644
 0.00576928 0.00577654 0.00575092 0.0276586  0.00407872 0.00407439
 0.00406889 0.00407921 0.01953167 0.00576064 0.00575064 0.00576147
 0.00576156 0.02758659 0.17274847 0.17256638 0.17277734 0.17214733
 0.13672527]","[-18.96275532 -18.96255718 -18.96255535 -18.96313548 -18.56956105
 -18.96241159 -18.96257783 -18.96240929 -18.96313799 -18.56941582
 -18.96270591 -18.96285604 -18.96308781 -18.96269534 -18.56970343
 -18.96281914 -18.9630814  -18.96280402 -18.96280216 -18.56981118
 -18.17073402 -18.1708797  -18.17071622 -18.17130591 -18.22880684]"
0,3,102,1,4,-0.01,-0.01,"[0.00430573 0.00430175 0.0043286  0.00322744 0.0206664  0.00616829
 0.00616949 0.00621022 0.00458228 0.02963547 0.00371743 0.00371838
 0.00298412 0.00371734 0.01785979 0.005508   0.00547284 0.00550781
 0.0054302  0.02646167 0.18248342 0.18246193 0.18360109 0.13689387
 0.14458645]","[-18.47030278 -18.47072962 -18.46917665 -18.53776582 -18.07713339
 -18.46766848 -18.46762952 -18.4659652  -18.5370005  -18.07405662
 -18.49932272 -18.49899211 -18.54975036 -18.49932595 -18.10571578
 -18.50436782 -18.50543179 -18.50437241 -18.50703361 -18.11076521
 -17.67863784 -17.6783639  -17.67710169 -17.74568981 -17.7364873 ]"
0,3,103,1,2,-0.01,-0.01,"[0.00409169 0.0040937  0.00409503 0.00400302 0.0197007  0.00579702
 0.00579723 0.00579884 0.00565763 0.02789815 0.00406541 0.00406171
 0.00399255 0.00406538 0.01956454 0.00570993 0.00569659 0.00570986
 0.00569039 0.02747856 0.17338198 0.17322317 0.17343105 0.16953128
 0.1374646 ]","[-19.23297632 -19.23294986 -19.23285057 -19.23737258 -18.83904608
 -19.23258456 -19.23257895 -19.23248169 -19.23739782 -18.8386778
 -19.23432609 -19.23441966 -19.23779307 -19.23432712 -18.84042141
 -19.23524404 -19.23558848 -19.23524553 -19.23578995 -18.84134004
 -18.44124281 -18.44132909 -18.44114877 -18.44567313 -18.49897159]"
0,3,104,2,1,-0.01,-0.01,"[0.00407607 0.00407766 0.00407741 0.00406176 0.01964241 0.00576796
 0.00576805 0.00576743 0.00574192 0.02778484 0.00407307 0.00407068
 0.0040589  0.00407305 0.01962056 0.00575403 0.00574757 0.00575399
 0.00574663 0.02771711 0.1726237  0.17251926 0.1726116  0.17194561
 0.13691873]","[-18.51035636 -18.51031812 -18.51031768 -18.51096282 -18.11624886
 -18.51023593 -18.51023401 -18.51023984 -18.51098852 -18.11616559
 -18.5104975  -18.51056431 -18.51105199 -18.51049796 -18.11642378
 -18.51061913 -18.51076841 -18.51061981 -18.510798   -18.11655319
 -17.71874262 -17.71880959 -17.7187413  -17.71939065 -17.77639606]"
0,3,105,2,3,0.2,-0.01,"[0.003996   0.00401306 0.00400916 0.00401311 0.01934293 0.00566247
 0.00565984 0.00565327 0.0056625  0.02729289 0.00568402 0.00564728
 0.00568329 0.0056832  0.02739307 0.00569123 0.00565891 0.00569061
 0.00568235 0.02742886 0.17016159 0.16919864 0.16997336 0.17013932
 0.13497903]","[-17.33924147 -17.33853694 -17.33866277 -17.33853537 -16.94436266
 -17.33881607 -17.33887042 -17.3390485  -17.33881543 -16.94464328
 -17.33819319 -17.33932468 -17.33822379 -17.33822585 -16.94405074
 -17.33806455 -17.3390489  -17.33809089 -17.33828758 -16.94391486
 -16.54669763 -16.54768039 -16.54685021 -16.54672834 -16.60434016]"
0,3,106,3,2,-0.01,-0.01,"[0.00473699 0.00503802 0.00114033 0.0050447  0.02431586 0.00772375
 0.00757102 0.00165423 0.00773364 0.03727587 0.00044073 0.00039427
 0.00044113 0.00044108 0.00212828 0.00209344 0.00198901 0.00209446
 0.00060259 0.01010988 0.22174681 0.20658056 0.05049557 0.222148
 0.17605978]","[-17.57744531 -17.56488121 -17.93534437 -17.56457726 -17.17045888
 -17.54077719 -17.54437049 -17.9249698  -17.54048105 -17.14637071
 -18.16935266 -18.19408705 -18.16932327 -18.16934644 -17.774987
 -17.82290064 -17.83344553 -17.82293896 -18.13200764 -17.42849743
 -16.76481998 -16.77991266 -17.13396682 -16.7645733  -16.82243589]"
0,3,107,0,0,-0.01,-0.01,"[0.00406349 0.00412363 0.00412189 0.00303164 0.01989201 0.00613043
 0.00607694 0.00612721 0.00431846 0.02957226 0.00775849 0.00762155
 0.00507459 0.00777066 0.03748524 0.00524594 0.00503178 0.00525421
 0.00525455 0.02534508 0.17721504 0.17488913 0.17735407 0.13043509
 0.14080663]","[-18.81489005 -18.81243638 -18.81252438 -18.8842303  -18.41812084
 -18.80163387 -18.80297002 -18.80174381 -18.88346969 -18.40732115
 -18.7535578  -18.75692653 -18.85416888 -18.75335389 -18.35903658
 -18.84810342 -18.85676934 -18.8478687  -18.84785823 -18.45355999
 -18.01793809 -18.02030244 -18.01788029 -18.08955772 -18.07534615]"
0,3,108,0,2,-0.01,-0.01,"[0.00578181 0.00578108 0.00527415 0.00536348 0.02789793 0.00581037
 0.00574008 0.00534603 0.00546192 0.02803938 0.00559982 0.00568281
 0.00522135 0.00568268 0.02742275 0.00570893 0.00581328 0.00581304
 0.00517858 0.02805181 0.1707087  0.17202299 0.15831577 0.16176365
 0.13651762]","[-17.99067601 -17.99069933 -18.0106537  -18.00671708 -17.59631938
 -17.99064559 -17.99267149 -18.0086813  -18.00372868 -17.59626513
 -17.99658671 -17.99398465 -18.01236153 -17.99398993 -17.59961292
 -17.99206647 -17.98876186 -17.9887711  -18.01438099 -17.59439407
 -17.20248931 -17.20133286 -17.21933062 -17.21435865 -17.25888872]"
0,3,109,2,1,-0.01,-0.01,"[0.00429475 0.00429355 0.00338649 0.00346516 0.02072553 0.00256298
 0.00157329 0.00235802 0.00233919 0.01237265 0.00361793 0.00812206
 0.00686237 0.00810863 0.03914344 0.00373543 0.00807449 0.00806065
 0.00684821 0.03891216 0.1036617  0.19785742 0.17660713 0.17625358
 0.15676316]","[-18.91419547 -18.91425189 -18.96888724 -18.96322932 -18.51982244
 -18.93913275 -19.05554757 -18.95728999 -18.95889218 -18.54468978
 -18.95794753 -18.76187667 -18.80017273 -18.76223563 -18.36779369
 -18.94919422 -18.76244179 -18.76281412 -18.80030499 -18.36837043
 -18.1752782  -18.01920935 -18.04465609 -18.04476034 -18.07712076]"
0,3,110,4,1,-0.01,0.2,"[0.00491723 0.01244175 0.00323415 0.01242711 0.06004836 0.00196979
 0.00090331 0.00063772 0.00196746 0.00950687 0.00058469 0.00081677
 0.00111081 0.00111033 0.00535846 0.01650123 0.01901049 0.02634002
 0.00812021 0.12712409 0.12837597 0.14884276 0.06536735 0.19125856
 0.15202451]","[-16.82092578 -16.59282706 -16.92700534 -16.59310044 -16.19842209
 -16.97738082 -17.16680596 -17.25588113 -16.97765333 -16.58297664
 -17.25854451 -17.17851935 -17.10296622 -17.10306072 -16.70867369
 -16.49323836 -16.46024779 -16.37993468 -16.67153302 -15.98553287
 -16.08656869 -16.05230643 -16.25581408 -15.99092431 -16.04811633]"
0,3,111,0,2,-0.01,0.2,"[0.0089738  0.00933889 0.00915822 0.00912693 0.02659549 0.00635357
 0.00613756 0.00628496 0.00626223 0.0180937  0.00906001 0.0092915
 0.00912959 0.0093311  0.02657345 0.00903098 0.00925931 0.00929787
 0.00914461 0.0264787  0.15949891 0.16242831 0.16108712 0.16051055
 0.12355263]","[-16.88354199 -16.87552734 -16.87914765 -16.8798591  -16.60867748
 -16.88397315 -16.8907736  -16.88588425 -16.88661464 -16.61712527
 -16.8816404  -16.87663788 -16.87999021 -16.87589367 -16.60904232
 -16.88224022 -16.87728094 -16.8765598  -16.87957989 -16.60970971
 -16.20258675 -16.19902927 -16.2005101  -16.2012325  -16.26743778]"
0,3,112,4,3,-0.01,-0.01,"[0.00569116 0.005691   0.00565712 0.0056571  0.02707344 0.0040233
 0.00400878 0.00401191 0.00401022 0.01913871 0.00566554 0.00571366
 0.00568605 0.00571345 0.02718026 0.00566598 0.00571134 0.00571112
 0.00568717 0.02716884 0.16974033 0.17060406 0.1700935  0.17002198
 0.13467398]","[-19.13792784 -19.1379315  -19.1389435  -19.13894341 -18.74614888
 -19.13819397 -19.13876176 -19.13862784 -19.13870344 -18.74642539
 -19.13875059 -19.13728378 -19.13807315 -19.13728909 -18.74550585
 -19.13872573 -19.13735198 -19.13735738 -19.13802971 -18.74557755
 -18.34651801 -18.34569141 -18.34614665 -18.34622242 -18.40427153]"
0,3,113,0,4,-0.01,-0.01,"[0.00909218 0.00911056 0.00909627 0.00909503 0.02571602 0.00644113
 0.00641378 0.00643573 0.00643498 0.01818063 0.00908832 0.00913488
 0.00912443 0.00913761 0.02579213 0.00908701 0.00913372 0.00913634
 0.00912479 0.02578852 0.16131025 0.1620112  0.16190502 0.16188437
 0.1223251 ]","[-17.52915449 -17.52886356 -17.52907971 -17.52910203 -17.26384188
 -17.52894475 -17.52963026 -17.52904648 -17.52906442 -17.2639297
 -17.52930592 -17.52842937 -17.52858973 -17.52839988 -17.26338064
 -17.52932763 -17.52844739 -17.52842003 -17.52858137 -17.26340101
 -16.84737267 -16.84663541 -16.84672261 -16.8467426  -16.91645695]"
0,3,114,4,2,-0.01,0.2,"[0.0057075  0.00570739 0.00570208 0.00570204 0.02690316 0.00403577
 0.00403396 0.00403371 0.00403357 0.01902375 0.00570371 0.00570982
 0.00570524 0.00570978 0.02691442 0.00570367 0.00570961 0.00570957
 0.00570531 0.02691344 0.17034711 0.17045598 0.17036503 0.17035927
 0.13410509]","[-19.134418   -19.13442053 -19.13454452 -19.13454546 -18.74442204
 -19.13444911 -19.13449947 -19.13451021 -19.13451522 -18.74444773
 -19.13450935 -19.13436734 -19.13447029 -19.13436797 -18.74436956
 -19.13450978 -19.13437251 -19.13437315 -19.134468   -18.74437463
 -18.34234117 -18.34226348 -18.34232746 -18.34233235 -18.40154238]"
0,3,115,2,4,-0.01,-0.01,"[0.00910053 0.00910498 0.00910056 0.00910038 0.02558736 0.00644381
 0.00642972 0.00644232 0.00644223 0.01810857 0.00909707 0.00912443
 0.00912106 0.00912452 0.02564223 0.00909686 0.00912427 0.00912434
 0.0091211  0.02564172 0.16164674 0.16208225 0.16204319 0.16204052
 0.12210922]","[-18.50202405 -18.50196727 -18.50202377 -18.50202656 -18.2378831
 -18.50186399 -18.50219469 -18.50188467 -18.50188664 -18.23778268
 -18.5021317  -18.50164821 -18.50169328 -18.50165527 -18.2375716
 -18.50213484 -18.50165047 -18.50165776 -18.50169258 -18.23757409
 -17.81970032 -17.81926982 -17.81929861 -17.81930072 -17.88954272]"
0,3,116,4,0,-0.01,-0.01,"[0.00579325 0.00579525 0.00579299 0.00579526 0.02721488 0.00409879
 0.00409543 0.00409787 0.0040988  0.01924814 0.00579186 0.00579785
 0.00579815 0.00579803 0.02722805 0.00409613 0.00409966 0.00409975
 0.00409911 0.0192527  0.17288476 0.17303442 0.17299964 0.17303876
 0.13595045]","[-19.23875979 -19.2387208  -19.23876514 -19.23872058 -18.8494686
 -19.23869827 -19.23880562 -19.23872125 -19.23869813 -18.84944688
 -19.23880015 -19.23865435 -19.2386504  -19.23865307 -18.84940023
 -19.2387892  -19.23866936 -19.23866883 -19.23868336 -18.84941693
 -18.44656132 -18.44644052 -18.44646254 -18.44644079 -18.50600987]"
0,3,117,0,1,-0.01,0.2,"[0.01141119 0.01142109 0.00487246 0.01159124 0.03205688 0.00769505
 0.0076868  0.00336214 0.00779562 0.02159853 0.00489243 0.00496667
 0.00493904 0.0049715  0.01395371 0.00445583 0.00444909 0.00445232
 0.00234233 0.01249685 0.19463886 0.19470452 0.08515671 0.19738038
 0.14670873]","[-17.71367711 -17.71395121 -17.92181653 -17.71035368 -17.45012833
 -17.72482434 -17.72439503 -17.92692437 -17.72171121 -17.46100169
 -17.89933637 -17.89646714 -17.89742623 -17.89634015 -17.63252325
 -17.84724434 -17.84806308 -17.84797208 -18.00306945 -17.58414928
 -17.04062968 -17.04108222 -17.24302261 -17.03788799 -17.11139368]"
0,3,118,4,3,-0.01,-0.01,"[0.00587816 0.00587774 0.00555073 0.00588843 0.02757875 0.00414512
 0.00414527 0.00392661 0.00415172 0.01944922 0.0056583  0.00567212
 0.00565901 0.00567204 0.02661325 0.00406895 0.00407037 0.00407033
 0.00390927 0.01909842 0.17504466 0.17510699 0.16586348 0.17537689
 0.13752415]","[-19.22080598 -19.22081798 -19.23294047 -19.22040673 -18.83173694
 -19.22148475 -19.22139782 -19.23295134 -19.2211335  -18.83240351
 -19.227884   -19.22752097 -19.2278686  -19.22752258 -18.83844455
 -19.22537716 -19.22540586 -19.22540696 -19.23373635 -18.83632412
 -18.42903698 -18.42907213 -18.44054937 -18.42872756 -18.48871917]"
0,3,119,4,2,-0.01,0.2,"[0.00928765 0.00929392 0.00921555 0.00929491 0.02606341 0.00656972
 0.0065534  0.00652507 0.00657047 0.01842345 0.00922324 0.00926272
 0.00925631 0.0092634  0.02597747 0.00654328 0.00656189 0.00656217
 0.00652678 0.01840218 0.16494665 0.1654221  0.16429525 0.1654472
 0.12451178]","[-17.6765088  -17.67643953 -17.67793723 -17.67640325 -17.41280698
 -17.67657337 -17.67693636 -17.67776362 -17.67654051 -17.41294542
 -17.67769334 -17.67698427 -17.67707435 -17.67698636 -17.41335706
 -17.67724817 -17.67679807 -17.67680271 -17.67770672 -17.41317617
 -16.99413586 -16.99368414 -16.99488561 -16.99365717 -17.06416565]"
0,3,120,3,3,-0.01,-0.01,"[0.00927905 0.00928274 0.00926207 0.00928236 0.02561959 0.00656235
 0.00655649 0.00655141 0.00656225 0.01811161 0.00926304 0.00927598
 0.0092728  0.00927663 0.0256027  0.00655484 0.00656076 0.00656106
 0.00655165 0.01810803 0.16547943 0.1656318  0.16535961 0.16563643
 0.12379532]","[-18.9853821  -18.98534037 -18.98567558 -18.98533978 -18.72521673
 -18.98539508 -18.98550725 -18.98563978 -18.98539135 -18.72527044
 -18.98564491 -18.98544265 -18.98548279 -18.985438   -18.72531457
 -18.98555524 -18.98543094 -18.98542905 -18.98562921 -18.72530484
 -18.30134271 -18.30121653 -18.30146206 -18.30121188 -18.37325791]"
0,3,121,0,3,-0.01,-0.01,"[0.00572973 0.00573108 0.00573121 0.00572632 0.02656478 0.00405226
 0.00405051 0.00405234 0.00404993 0.01878308 0.00573206 0.00573442
 0.00572988 0.00573465 0.02658135 0.00572582 0.00572943 0.00572962
 0.00572975 0.02655797 0.17071655 0.17078554 0.17079296 0.17069053
 0.13355824]","[-18.2989026  -18.29887842 -18.29887509 -18.29898586 -17.91227581
 -18.29889335 -18.29894313 -18.29889048 -18.29896516 -17.91229094
 -18.29885983 -18.29880992 -18.2989149  -18.29880681 -17.91220395
 -18.29899284 -18.29891088 -18.29890864 -18.29890547 -17.91230625
 -17.5064622  -17.5064127  -17.50640858 -17.50648304 -17.56698684]"
0,3,122,4,0,-0.01,-0.01,"[0.00701681 0.00701528 0.00135651 0.00680678 0.03329742 0.00486738
 0.00483427 0.00095029 0.0047642  0.0231032  0.00023641 0.0002407
 0.00023613 0.00024067 0.00114207 0.01048142 0.01069599 0.01069517
 0.00179878 0.05075132 0.20510616 0.20738909 0.04051427 0.20291809
 0.1635416 ]","[-15.99746589 -15.9975146  -16.40809008 -16.00391383 -15.60615937
 -16.00342239 -16.00433376 -16.41159646 -16.00793455 -15.61206201
 -16.75313689 -16.74978014 -16.7534283  -16.74979516 -16.35849807
 -15.85239133 -15.84871132 -15.84872276 -16.29431    -15.45741917
 -15.21144965 -15.20973928 -15.61776127 -15.2143123  -15.26852762]"
