seed,episode,stepaif_action,ql_action,aif_reward,ql_reward,q_pi,G
0,15,41,1,2,0.2,-0.01,"[1.07946892e-07 1.08682346e-07 1.06765038e-07 1.08580706e-07
 5.82147201e-05 1.11609747e-07 1.07357997e-07 1.09711230e-07
 1.11504269e-07 5.97764669e-05 1.06281301e-07 1.08798497e-07
 1.09083180e-07 1.09789548e-07 5.88033772e-05 7.51258769e-08
 7.67561925e-08 7.71224697e-08 7.61964914e-08 4.13073170e-05
 1.87448570e-01 1.91512422e-01 1.90083416e-01 1.92313574e-01
 2.38422305e-01]","[-18.89707827 -18.89671879 -18.89770869 -18.89676323 -18.502786
 -18.89521527 -18.89743951 -18.89616337 -18.89526012 -18.50128904
 -18.89800037 -18.89664116 -18.89649148 -18.89615202 -18.50222391
 -18.89804295 -18.89680461 -18.89655494 -18.89721048 -18.50262613
 -17.98177573 -17.98053923 -17.98096229 -17.98031698 -17.96661753]"
0,15,42,0,2,-0.01,-0.01,"[2.50483211e-09 2.51490431e-09 2.50664968e-09 2.51442084e-09
 1.60998158e-05 3.55297900e-09 3.55311228e-09 3.53480744e-09
 3.55192394e-09 2.27449888e-05 3.56446522e-09 3.53604206e-09
 3.55489986e-09 3.56433249e-09 2.28209938e-05 2.51691216e-09
 2.50199864e-09 2.51683423e-09 2.50742053e-09 1.61119186e-05
 1.25523738e-01 1.24776345e-01 1.25122704e-01 1.25487363e-01
 4.99012024e-01]","[-18.27182361 -18.27161296 -18.27178408 -18.27162076 -17.7236172
 -18.27164454 -18.27164268 -18.27191749 -18.27165853 -17.72364969
 -18.27147491 -18.27190789 -18.27161207 -18.27147685 -17.7234729
 -18.27156018 -18.27187936 -18.27156179 -18.27175587 -17.72356701
 -17.17250688 -17.172826   -17.17267104 -17.17251987 -17.08611267]"
0,15,43,4,3,-0.01,-0.01,"[1.48228273e-09 1.48214433e-09 1.42499733e-09 1.47821268e-09
 9.61184237e-06 1.67051685e-08 1.51756267e-09 1.67686732e-08
 1.66558623e-08 1.08338053e-04 6.98623509e-10 4.31957407e-09
 4.32400254e-09 4.32994627e-09 2.80803399e-05 4.73803612e-10
 2.72309431e-09 2.72849037e-09 2.73240323e-09 1.76950001e-05
 2.41137280e-02 1.38607925e-01 1.39199172e-01 1.38556854e-01
 5.59358516e-01]","[-17.28251847 -17.28252338 -17.28477673 -17.28266622 -16.73377772
 -17.13249325 -17.28098698 -17.13211527 -17.13264988 -16.58374557
 -17.32494021 -17.21250468 -17.2123161  -17.21236069 -16.6636145
 -17.32723826 -17.21929984 -17.21918087 -17.21894033 -16.6704335
 -16.22708557 -16.11914561 -16.11876276 -16.11914947 -16.03184863]"
0,15,44,2,1,-0.01,-0.01,"[9.96482785e-08 1.16465079e-07 1.15784082e-07 1.16366254e-07
 6.28467880e-05 1.04630915e-07 1.02526588e-07 1.03751860e-07
 1.04542296e-07 5.64621146e-05 1.09348368e-07 9.94077238e-08
 1.11227830e-07 1.11571983e-07 6.02154627e-05 7.66468874e-08
 6.99613075e-08 7.78276565e-08 7.75662785e-08 4.20026341e-05
 1.92080215e-01 1.75324404e-01 1.94577535e-01 1.94945481e-01
 2.42849241e-01]","[-18.76622467 -18.75695008 -18.75724519 -18.75699112 -18.36257817
 -18.76322067 -18.76435935 -18.76367262 -18.7632616  -18.36884735
 -18.76070005 -18.76639056 -18.75971777 -18.75957527 -18.36519393
 -18.7612298  -18.76667065 -18.76037968 -18.76053282 -18.36599982
 -17.84471207 -17.85015325 -17.84396681 -17.84388424 -17.82988629]"
0,15,45,2,1,-0.01,-0.01,"[3.49555309e-09 3.56530893e-09 3.55662599e-09 3.56535988e-09
 2.29731901e-05 3.52185262e-09 3.50386465e-09 3.51211543e-09
 3.52190306e-09 2.26931138e-05 3.53199461e-09 3.49551632e-09
 3.55009423e-09 3.54992520e-09 2.28779043e-05 2.49742139e-09
 2.47305727e-09 2.50635839e-09 2.50472382e-09 1.61511354e-05
 1.24805507e-01 1.23584818e-01 1.25123494e-01 1.25265349e-01
 5.01136084e-01]","[-17.65247603 -17.65136227 -17.65148381 -17.65136161 -17.10298849
 -17.65204702 -17.65232004 -17.65218847 -17.65204635 -17.10367342
 -17.65188349 -17.65247624 -17.65161192 -17.65161432 -17.10323005
 -17.65190196 -17.65245939 -17.65171485 -17.65174195 -17.10333593
 -16.55274811 -16.5533071  -16.55260639 -16.55255531 -16.4657812 ]"
0,15,46,4,1,-0.01,-0.01,"[3.49964430e-09 3.51672725e-09 3.51151444e-09 3.51675661e-09
 2.28687333e-05 3.50812552e-09 3.50082734e-09 3.50278537e-09
 3.50815482e-09 2.28112917e-05 3.50571132e-09 3.49872547e-09
 3.51344639e-09 3.51335051e-09 2.28486824e-05 2.47957856e-09
 2.47493514e-09 2.48306931e-09 2.48188673e-09 1.61451246e-05
 1.24287057e-01 1.24048251e-01 1.24370910e-01 1.24458672e-01
 5.02750383e-01]","[-17.68137313 -17.6811134  -17.68118633 -17.68111303 -17.13221151
 -17.68124474 -17.68135094 -17.68132027 -17.68124437 -17.13234698
 -17.68127632 -17.68138573 -17.68116385 -17.68116517 -17.13225806
 -17.68127033 -17.68137229 -17.68120022 -17.68122097 -17.13230565
 -16.58198533 -16.58209032 -16.58194891 -16.58191745 -16.49456216]"
0,15,47,3,3,-0.01,-0.01,"[1.08115340e-07 1.08277041e-07 1.07157457e-07 1.08309564e-07
 5.85110108e-05 1.08196952e-07 1.08126920e-07 1.07061110e-07
 1.08229788e-07 5.84691374e-05 1.07345942e-07 1.07266394e-07
 1.07393477e-07 1.07460567e-07 5.80710814e-05 7.61929247e-08
 7.61500393e-08 7.62249139e-08 7.56899291e-08 4.11900182e-05
 1.90883407e-01 1.90777553e-01 1.89171411e-01 1.90998670e-01
 2.37951121e-01]","[-18.93497016 -18.93489805 -18.9354691  -18.93487893 -18.54044232
 -18.93493521 -18.93496297 -18.93551552 -18.934916   -18.54047797
 -18.93535135 -18.93539049 -18.93532821 -18.93529989 -18.54084278
 -18.93516322 -18.93519232 -18.93514574 -18.93552648 -18.5406909
 -18.01864655 -18.01867494 -18.01914693 -18.01861782 -18.00460455]"
0,15,48,0,3,-0.01,-0.01,"[3.53611733e-09 3.53884841e-09 3.53892931e-09 3.52986579e-09
 2.28315238e-05 3.53780765e-09 3.53621557e-09 3.53788672e-09
 3.52869000e-09 2.28258154e-05 3.54115240e-09 3.54042888e-09
 3.53148307e-09 3.54219154e-09 2.28526397e-05 3.52979922e-09
 3.52885007e-09 3.53212576e-09 3.53221524e-09 2.27890958e-05
 1.24910447e-01 1.24887118e-01 1.24944278e-01 1.24687655e-01
 5.00479146e-01]","[-17.99882554 -17.99878906 -17.99878791 -17.9989195  -17.45034214
 -17.99880367 -17.99882363 -17.99880255 -17.99893635 -17.450354
 -17.99875453 -17.9987646  -17.99889978 -17.99874251 -17.45029683
 -17.99891582 -17.99892968 -17.99888456 -17.99888332 -17.45043505
 -16.89969754 -16.89970659 -16.89968671 -16.89979128 -16.81283736]"
0,15,49,0,1,-0.01,-0.01,"[4.50038951e-09 4.49641784e-09 8.98497803e-12 4.09144890e-09
 2.92475729e-05 2.80664972e-09 2.77034026e-09 5.91892991e-12
 2.62214591e-09 1.82550609e-05 7.22335958e-14 7.67905820e-14
 7.33474859e-14 7.67705113e-14 4.99401253e-10 8.86753797e-08
 9.41743843e-08 9.41542261e-08 9.52145106e-11 6.12461654e-04
 1.40066417e-01 1.43821815e-01 3.04390836e-04 1.34239586e-01
 5.80907527e-01]","[-18.20697007 -18.20702377 -18.59530729 -18.21266566 -17.65810565
 -18.2151305  -18.21575127 -18.60005086 -18.21919111 -17.66621665
 -18.8739909  -18.87045559 -18.87309136 -18.87046982 -18.32154732
 -18.00993685 -18.00652207 -18.00653357 -18.43756311 -17.45761338
 -17.11595256 -17.11455704 -17.49925273 -17.1186698  -17.02720674]"
0,15,50,1,3,-0.01,-0.01,"[4.22077242e-09 4.21742006e-09 9.24169167e-10 3.90022481e-09
 2.74659561e-05 2.69829043e-09 2.68733636e-09 6.36912205e-10
 2.56462579e-09 1.75725518e-05 1.86112852e-09 1.97916295e-09
 1.88936090e-09 1.97868347e-09 1.28871680e-05 1.14740287e-08
 1.19575834e-08 1.19547682e-08 1.63922511e-09 7.78407274e-05
 1.36495640e-01 1.38516625e-01 3.26850717e-02 1.31507141e-01
 5.60659690e-01]","[-19.27682181 -19.27686889 -19.37042634 -19.28145367 -18.72788434
 -19.28293749 -19.28305291 -19.37191235 -19.28589584 -18.73395319
 -19.33038514 -19.32682787 -19.32949941 -19.32684109 -18.7778521
 -19.21740645 -19.21512122 -19.21513405 -19.33797516 -18.6661615
 -18.18298934 -18.18226442 -18.27125277 -18.18528487 -18.09478582]"
0,15,51,4,2,-0.01,-0.01,"[3.45628429e-09 3.93027764e-09 3.77706378e-09 3.90716769e-09
 2.56690918e-05 3.40120441e-09 3.40163281e-09 3.00810005e-09
 3.35265900e-09 2.22163185e-05 3.58055525e-09 2.96157192e-09
 3.56026323e-09 3.58152064e-09 2.33923170e-05 3.79062059e-09
 3.42204250e-09 3.79175913e-09 3.61641311e-09 2.47650582e-05
 1.25933102e-01 1.15289732e-01 1.21765059e-01 1.25240511e-01
 5.11675496e-01]","[-19.41556011 -19.40797536 -19.41024862 -19.40827479 -18.85882745
 -19.41635887 -19.41635199 -19.42361126 -19.41715493 -18.86720359
 -19.41337712 -19.42466639 -19.41366161 -19.41336166 -18.86421114
 -19.41009525 -19.41608561 -19.41007808 -19.41279337 -18.86092854
 -18.31476172 -18.3199281  -18.31667404 -18.31504468 -18.22705687]"
0,15,52,4,0,-0.01,-0.01,"[7.97712350e-08 8.33796483e-08 7.07569442e-08 8.04687018e-08
 4.52081231e-05 2.51021932e-07 6.55636282e-08 2.15987663e-07
 2.45178074e-07 1.36107275e-04 4.60761259e-08 1.19244179e-07
 1.26710238e-07 1.28638999e-07 6.97438712e-05 5.29517539e-08
 1.35172591e-07 1.44189269e-07 1.21514757e-07 7.81859557e-05
 8.58284470e-02 2.13737994e-01 1.99583957e-01 2.21642981e-01
 2.78875409e-01]","[-18.39166125 -18.38914349 -18.39887015 -18.3911556  -17.99449059
 -18.32062962 -18.40319308 -18.32946607 -18.32188582 -17.92597475
 -18.42323411 -18.36473024 -18.36108709 -18.36031714 -17.96566754
 -18.41502821 -18.35739852 -18.35367194 -18.36378607 -17.95901336
 -17.50388942 -17.44782511 -17.451884   -17.44564715 -17.43115539]"
0,15,53,4,2,-0.01,0.2,"[1.06097859e-07 1.07011171e-07 1.04579905e-07 1.06177390e-07
 5.73597865e-05 1.15093752e-07 1.04270550e-07 1.12733727e-07
 1.14390730e-07 6.16956590e-05 1.02525063e-07 1.09482072e-07
 1.10326196e-07 1.10847965e-07 5.94243305e-05 1.04397876e-07
 1.11285882e-07 1.12488303e-07 1.10051179e-07 6.02982434e-05
 1.81474542e-01 1.92818773e-01 1.91355116e-01 1.93549994e-01
 2.40561056e-01]","[-18.79265342 -18.79219446 -18.79348363 -18.79261301 -18.39821995
 -18.7879918  -18.79379793 -18.78913909 -18.78830535 -18.39401377
 -18.79475362 -18.79087249 -18.79043121 -18.79019427 -18.39621139
 -18.79373631 -18.78996532 -18.78938451 -18.79060438 -18.39540729
 -17.87833069 -17.87476182 -17.87518995 -17.87454524 -17.86071919]"
0,15,54,4,0,-0.01,-0.01,"[1.09636333e-07 1.09923603e-07 1.09306760e-07 1.09636823e-07
 5.83672363e-05 1.11027963e-07 1.09454380e-07 1.10441462e-07
 1.10760096e-07 5.89571780e-05 1.09108053e-07 1.10058919e-07
 1.10245719e-07 1.10444931e-07 5.86525911e-05 1.09515471e-07
 1.10434626e-07 1.10791057e-07 1.10220805e-07 5.88249783e-05
 1.89808728e-01 1.91302421e-01 1.91023686e-01 1.91423186e-01
 2.36205415e-01]","[-17.7391996  -17.73906752 -17.73936596 -17.7391999  -17.34565859
 -17.73851847 -17.73930966 -17.73879634 -17.73863833 -17.34510577
 -17.73948094 -17.73899132 -17.73889769 -17.73881099 -17.34539296
 -17.7392802  -17.73880978 -17.73864484 -17.73891592 -17.34523895
 -16.82402229 -16.82358396 -16.82366141 -16.82354949 -16.81014683]"
0,15,55,1,1,-0.01,0.2,"[1.10758123e-07 1.10875799e-07 1.10648458e-07 1.10749562e-07
 5.85201302e-05 1.11129844e-07 1.10727000e-07 1.10905218e-07
 1.11001223e-07 5.86563351e-05 1.10612194e-07 1.10824381e-07
 1.10892990e-07 1.10979633e-07 5.85853366e-05 1.10738842e-07
 1.10941435e-07 1.11097600e-07 1.10891686e-07 5.86363126e-05
 1.90924820e-01 1.91246060e-01 1.91186733e-01 1.91296252e-01
 2.35109964e-01]","[-16.92636668 -16.92631673 -16.92641979 -16.92637092 -16.53326948
 -16.92619636 -16.92638543 -16.92629761 -16.92625141 -16.53314684
 -16.92643992 -16.9263364  -16.92630305 -16.92626876 -16.5332104
 -16.92638008 -16.92628164 -16.92621274 -16.92630522 -16.53316643
 -16.01142465 -16.01133536 -16.0113498  -16.01132056 -15.99815598]"
0,15,56,4,1,-0.01,0.2,"[2.54266831e-09 2.54464004e-09 2.54284829e-09 2.54341025e-09
 1.61198371e-05 3.59813793e-09 3.59826362e-09 3.59378037e-09
 3.59498663e-09 2.27953680e-05 3.60057141e-09 3.59449092e-09
 3.59790058e-09 3.60054373e-09 2.28096958e-05 3.60174112e-09
 3.59600500e-09 3.60171276e-09 3.59789523e-09 2.28177571e-05
 1.26015044e-01 1.25883962e-01 1.25928477e-01 1.25956990e-01
 4.96130930e-01]","[-19.15866311 -19.15862614 -19.15865968 -19.15864843 -18.6112445
 -19.15862756 -19.15862581 -19.15868738 -19.15866996 -18.61124095
 -19.15859463 -19.15867921 -19.15862986 -19.15859498 -18.61121087
 -19.15857835 -19.15865772 -19.1585787  -19.1586304  -18.6111928
 -18.05992991 -18.05997939 -18.05996187 -18.05995033 -17.97412107]"
0,15,57,1,2,-0.01,0.2,"[9.70942313e-10 1.21402707e-08 1.23236802e-08 1.23386119e-08
 6.49295933e-06 7.36648620e-09 7.14826500e-09 7.18686931e-09
 7.22531259e-09 3.93999813e-06 1.55429007e-07 5.29318477e-09
 1.47124073e-07 1.46632177e-07 7.84268599e-05 1.54281872e-07
 5.29446997e-09 1.45567193e-07 1.45710869e-07 7.78580895e-05
 2.42155050e-01 8.78880034e-03 2.31973286e-01 2.32221785e-01
 2.84693388e-01]","[-18.87464481 -18.71814146 -18.71711861 -18.71705978 -18.32429874
 -18.76816765 -18.7698691  -18.76955141 -18.76924184 -18.37432187
 -18.58405891 -18.79403675 -18.58736722 -18.58769419 -18.1938484
 -18.58453447 -18.79403571 -18.5881611  -18.58795805 -18.19431466
 -17.67536635 -17.88138647 -17.67793563 -17.67788604 -17.66495628]"
0,15,58,4,4,-0.01,0.5,"[2.50977601e-09 2.51889701e-09 2.50822810e-09 2.50994057e-09
 1.61038972e-05 3.56496829e-09 3.56512849e-09 3.53816819e-09
 3.54218324e-09 2.27917181e-05 3.57539794e-09 3.54450811e-09
 3.55630878e-09 3.57526462e-09 2.28573682e-05 3.57898236e-09
 3.54928253e-09 3.57884713e-09 3.55619246e-09 2.28804128e-05
 1.25670591e-01 1.25005059e-01 1.25116428e-01 1.25204374e-01
 4.98918862e-01]","[-19.42381881 -19.42363004 -19.42385393 -19.42381622 -18.87571103
 -19.42355935 -19.4235571  -19.42396778 -19.42390392 -18.87564022
 -19.4234053  -19.42387492 -19.42368945 -19.42340716 -18.8754885
 -19.42335081 -19.42380065 -19.42335268 -19.42369281 -18.87543363
 -18.32454181 -18.32482298 -18.32477455 -18.32473566 -18.23822841]"
0,15,59,0,2,-0.01,0.2,"[9.88579374e-07 1.03223033e-06 1.03209401e-06 1.03221819e-06
 4.24936690e-05 1.43568137e-06 1.43200653e-06 1.43203103e-06
 1.43244687e-06 5.91022974e-05 1.49811373e-06 1.40412551e-06
 1.49440740e-06 1.49518237e-06 6.15515554e-05 1.49826407e-06
 1.40464834e-06 1.49534235e-06 1.49429702e-06 6.15581598e-05
 2.41958165e-01 2.27725296e-01 2.41542353e-01 2.41567569e-01
 4.69603089e-02]","[-18.86523128 -18.86273921 -18.86273436 -18.86272839 -18.62875971
 -18.86359369 -18.86372416 -18.86372321 -18.8637076  -18.6296144
 -18.86121    -18.86498973 -18.86134305 -18.86132947 -18.62735035
 -18.86120649 -18.86497006 -18.86132551 -18.8613482  -18.62734637
 -18.11105001 -18.1145849  -18.11114045 -18.11113546 -18.21313936]"
0,15,60,3,0,-0.01,-0.01,"[1.54290827e-07 1.54302197e-07 1.54106223e-07 1.54117802e-07
 1.73273898e-05 1.55840275e-07 1.54129522e-07 1.55777184e-07
 1.55782932e-07 1.75002859e-05 1.53927429e-07 1.55257785e-07
 1.55166715e-07 1.55274147e-07 1.74363694e-05 1.53941009e-07
 1.55263292e-07 1.55279644e-07 1.55163941e-07 1.74370267e-05
 2.39176729e-01 2.40943216e-01 2.40868720e-01 2.40876356e-01
 3.80628004e-02]","[-18.94350618 -18.94350146 -18.94356456 -18.94356076 -18.64672954
 -18.94297214 -18.94358128 -18.94298828 -18.94298656 -18.64619958
 -18.94364557 -18.94317692 -18.94320217 -18.94317046 -18.64639908
 -18.94364122 -18.94317552 -18.94316906 -18.94320338 -18.64639753
 -18.06864511 -18.06824532 -18.06825639 -18.06825492 -18.1832269 ]"
0,15,61,1,4,-0.01,-0.01,"[1.32024369e-07 1.58955671e-05 1.58978539e-05 1.54813852e-05
 6.04828588e-03 1.07273574e-08 1.02617920e-08 1.07292324e-08
 1.03482232e-08 4.08167198e-06 3.61785630e-07 8.48789813e-09
 3.90487998e-07 3.88226023e-07 1.47719451e-04 5.63468582e-07
 1.27680427e-08 6.20267283e-07 6.21077396e-07 2.36042384e-04
 2.84086216e-01 6.67551531e-03 3.05053770e-01 3.04963743e-01
 9.27342101e-02]","[-18.69188723 -18.3932271  -18.39321952 -18.39464346 -18.02075648
 -18.83845299 -18.84100554 -18.83844364 -18.84049927 -18.46598404
 -18.60826741 -18.84195275 -18.60361647 -18.60408479 -18.23161476
 -18.60218517 -18.83809073 -18.59648091 -18.59640246 -18.22400246
 -17.79553292 -18.02912309 -17.79131414 -17.79118374 -17.8652359 ]"
0,15,62,4,4,-0.01,-0.01,"[4.31503319e-07 4.35891291e-07 4.49180797e-07 9.71938588e-08
 2.12172255e-04 6.86385899e-07 6.86952399e-07 7.06548178e-07
 1.41152630e-07 3.34101245e-04 2.12397350e-07 2.07750169e-07
 6.80294879e-08 2.12351519e-07 1.03366944e-04 2.95534135e-07
 2.73762484e-07 2.95443412e-07 2.79155683e-07 1.43821154e-04
 2.77988347e-01 2.71439005e-01 2.86117489e-01 6.19569905e-02
 1.01699228e-01]","[-18.41686119 -18.41639764 -18.41451133 -18.50884656 -18.02897734
 -18.40986045 -18.40981181 -18.40802379 -18.50729841 -18.02244027
 -18.4580874  -18.45925516 -18.52794414 -18.45809913 -18.07067652
 -18.46577029 -18.47021865 -18.46578717 -18.46906553 -18.07836165
 -17.61705745 -17.61831534 -17.6152389  -17.70952698 -17.6796029 ]"
0,15,63,0,0,-0.01,-0.01,"[1.83804478e-06 2.37069529e-06 2.38763559e-06 1.79952931e-06
 1.48730983e-04 3.63328858e-06 3.54229856e-06 3.65727442e-06
 2.32986690e-06 2.27932253e-04 2.43402123e-06 1.74868808e-06
 1.94012002e-06 2.41529689e-06 1.51532346e-04 3.75959400e-06
 2.27588175e-06 3.73361599e-06 3.65240129e-06 2.34225445e-04
 2.65082180e-01 1.88684057e-01 2.64946068e-01 1.97713639e-01
 8.27681160e-02]","[-18.97157681 -18.95638002 -18.95591679 -18.97290675 -18.69611538
 -18.95119087 -18.95258341 -18.950751   -18.97803395 -18.69092907
 -18.95475718 -18.97468716 -18.9682933  -18.95526005 -18.69499409
 -18.94903446 -18.97946198 -18.94949978 -18.95069472 -18.68923818
 -18.26103886 -18.28152485 -18.26107416 -18.27865733 -18.33362377]"
0,15,64,0,0,0.2,-0.01,"[5.55546743e-07 5.55490917e-07 5.55563883e-07 5.31510291e-07
 2.74717075e-04 5.75900414e-07 5.53928868e-07 5.75938455e-07
 5.60030732e-07 2.84793166e-04 3.82486060e-07 3.92558745e-07
 3.83945724e-07 3.92548386e-07 1.94142914e-04 5.33003726e-07
 5.57018830e-07 5.57024951e-07 5.54120576e-07 2.75437092e-04
 2.24859999e-01 2.30913020e-01 2.30971707e-01 2.24794234e-01
 8.74237325e-02]","[-18.74523573 -18.74524105 -18.74522481 -18.74777789 -18.35683191
 -18.74325597 -18.74547672 -18.74324187 -18.74483628 -18.35485065
 -18.7468309  -18.74536153 -18.74660355 -18.74536292 -18.35695095
 -18.74762406 -18.7450964  -18.74509573 -18.74536864 -18.35669537
 -17.95248051 -17.95098224 -17.95095844 -17.95250213 -18.01146161]"
0,15,65,0,3,0.2,-0.01,"[1.56994358e-07 1.56952283e-07 1.56019541e-07 1.26798635e-07
 8.18757794e-05 1.17797448e-07 2.10196051e-08 1.17331405e-07
 1.07121468e-07 6.14540479e-05 4.52607364e-08 4.81844624e-07
 4.35024833e-07 4.79982939e-07 2.50400569e-04 6.86126317e-08
 8.57455666e-07 8.53826352e-07 8.16881099e-07 4.45444542e-04
 2.78822969e-02 2.96659837e-01 2.94124862e-01 2.65619585e-01
 1.14869246e-01]","[-18.78558338 -18.78559833 -18.78592274 -18.79833665 -18.39405479
 -18.7755101  -18.88189228 -18.77571352 -18.7810138  -18.38396273
 -18.83895716 -18.69250783 -18.69839662 -18.6927403  -18.30119364
 -18.83493891 -18.67855693 -18.67881193 -18.68128387 -18.28726319
 -18.04206602 -17.89566914 -17.89614582 -17.90209379 -17.95480431]"
0,15,66,1,3,-0.01,0.2,"[5.01013486e-07 5.00931203e-07 4.98558364e-07 4.49449957e-07
 2.67042987e-04 3.47563956e-07 2.41427870e-07 3.46378887e-07
 3.31192584e-07 1.85294454e-04 2.53496110e-07 4.30266588e-07
 4.07409448e-07 4.29753272e-07 2.29107895e-04 3.58680681e-07
 6.61707430e-07 6.60801290e-07 6.38636844e-07 3.52274868e-04
 1.49691681e-01 2.54550696e-01 2.53196635e-01 2.41609088e-01
 9.99111240e-02]","[-17.5442142  -17.54422315 -17.54448293 -17.55060779 -17.1514246
 -17.54510368 -17.56713072 -17.54528274 -17.54785772 -17.1523016
 -17.56438057 -17.53221278 -17.53531109 -17.5322824  -17.1394813
 -17.56429921 -17.52704073 -17.52712089 -17.52903385 -17.13432124
 -16.77013062 -16.73786352 -16.73815216 -16.74083894 -16.79619254]"
0,15,67,3,2,-0.01,-0.01,"[5.37510589e-07 6.14600181e-07 6.13875439e-07 6.10658364e-07
 3.31088441e-04 5.48091567e-07 5.48121714e-07 5.47545342e-07
 5.38304331e-07 2.95258288e-04 4.07238424e-07 3.71959306e-07
 4.04273180e-07 4.07278186e-07 2.19402427e-04 5.85071505e-07
 5.25160330e-07 5.85153461e-07 5.81636839e-07 3.15219942e-04
 2.32227769e-01 2.12027201e-01 2.32034972e-01 2.30807367e-01
 9.17332953e-02]","[-17.31176494 -17.30383369 -17.30389233 -17.30416088 -16.91043471
 -17.31042721 -17.31042443 -17.31047757 -17.31143378 -16.91702857
 -17.30766455 -17.31298671 -17.30804125 -17.30765895 -16.91426012
 -17.30671214 -17.31306486 -17.30670415 -17.30701468 -16.91330624
 -16.51550722 -16.52084871 -16.5155473  -16.51582326 -16.57346431]"
0,15,68,3,0,-0.01,-0.01,"[3.93579450e-07 4.43738653e-07 4.43807247e-07 4.28525973e-07
 2.40375117e-04 1.30758462e-06 3.26512635e-07 1.30777602e-06
 1.27763575e-06 7.08320517e-04 1.75667773e-07 4.29734376e-07
 4.74950365e-07 4.74570194e-07 2.57090580e-04 2.52651667e-07
 6.32716671e-07 7.15431103e-07 7.15902551e-07 3.87559811e-04
 1.00788218e-01 2.46480328e-01 2.72414063e-01 2.70858360e-01
 1.07855884e-01]","[-18.97000479 -18.96291638 -18.96290812 -18.96488952 -18.56920163
 -18.89538578 -18.98079745 -18.89537798 -18.89662452 -18.50167134
 -18.9961931  -18.94108783 -18.935104   -18.93524653 -18.5415284
 -18.9951593  -18.93857894 -18.93132636 -18.93128774 -18.53761037
 -18.20368384 -18.14859714 -18.1427122  -18.14293533 -18.20053502]"
0,15,69,4,0,-0.01,-0.01,"[5.48556794e-07 5.59273568e-07 5.59298128e-07 5.54077556e-07
 3.03929198e-04 5.97632161e-07 5.39411477e-07 5.97658251e-07
 5.93016744e-07 3.24781520e-04 3.81004852e-07 4.02904334e-07
 4.07865590e-07 4.08626126e-07 2.22070544e-04 5.38283857e-07
 5.70839339e-07 5.82005972e-07 5.82068810e-07 3.16291638e-04
 2.15989778e-01 2.28409513e-01 2.31695925e-01 2.30859138e-01
 9.18701513e-02]","[-19.24725843 -19.24617315 -19.24617095 -19.2466767  -18.85227767
 -19.24231977 -19.24836238 -19.24231759 -19.2427258  -18.84842296
 -19.24847035 -19.24516084 -19.24446006 -19.24437857 -18.85048069
 -19.24848897 -19.24500325 -19.24391899 -19.2439132  -18.85002176
 -18.45668176 -18.45337095 -18.45257957 -18.45275535 -18.51031818]"
